9.000000000000000000e+01,1.319798917812743184e+02,-1.636791460537072807e+00
9.100000000000000000e+01,1.320440737555317980e+02,-2.108569175235929516e-01
9.300000000000000000e+01,1.317591567086481348e+02,1.421799396721174835e+00
9.800000000000000000e+01,1.312581312498568593e+02,2.056245334007834380e+00
1.020000000000000000e+02,1.327099951855606150e+02,2.546542316395437489e+00
1.040000000000000000e+02,1.325901727861413235e+02,2.425312960654863181e-01
1.050000000000000000e+02,1.325701138944722857e+02,-6.407486510416224856e-01
1.070000000000000000e+02,1.333422738613016918e+02,3.031350831584205263e-01
1.090000000000000000e+02,1.329470693490781912e+02,-4.926250625227098223e-01
1.100000000000000000e+02,1.333130896166568391e+02,9.861577075097170964e-01
1.110000000000000000e+02,1.320520311193964744e+02,-1.320605458626760598e+00
1.130000000000000000e+02,1.315128911056109473e+02,-3.350557174010538874e-01
1.140000000000000000e+02,1.308135216915931096e+02,-7.345518885774661166e-01
1.210000000000000000e+02,1.281240865629377197e+02,-1.585539531608565200e+00
1.240000000000000000e+02,1.290046099152495174e+02,-8.174075989863933689e-01
1.260000000000000000e+02,1.297758347505300662e+02,-6.838128221773124293e-01
1.280000000000000000e+02,1.309958105126843009e+02,6.073517273961084317e-01
1.290000000000000000e+02,1.311208807788529498e+02,2.526272140646040887e-01
1.300000000000000000e+02,1.306437339601111205e+02,-1.376871072205760438e+00
1.310000000000000000e+02,1.311669522464791555e+02,-2.264794593798622468e-01
1.320000000000000000e+02,1.312794480071347607e+02,2.048896299435185031e-01
1.330000000000000000e+02,1.314442760323308619e+02,1.082247205497874010e+00
1.340000000000000000e+02,1.309134584078686316e+02,5.210676441394961333e-01
1.370000000000000000e+02,1.293802871545939865e+02,3.456927416534849584e-01
1.430000000000000000e+02,1.270996380020387875e+02,1.572962986187939949e+00
1.440000000000000000e+02,1.261754821421012736e+02,-4.007241169262018010e-01
1.490000000000000000e+02,1.266403186500925386e+02,-1.510837770995520968e+00
1.510000000000000000e+02,1.275937963163472233e+02,-8.241957577879820418e-01
1.520000000000000000e+02,1.281230908826492225e+02,-2.092060158251055346e-01
1.530000000000000000e+02,1.277940266077415998e+02,-1.548081393395671190e+00
1.540000000000000000e+02,1.289743380987286230e+02,1.136967768328267070e+00
1.550000000000000000e+02,1.280926347855983067e+02,-1.041557554092740201e+00
1.570000000000000000e+02,1.282998167977413004e+02,4.628833436704526405e-01
1.620000000000000000e+02,1.255106531752762038e+02,-3.940390907070293741e-02
1.640000000000000000e+02,1.245035207864896734e+02,2.252329043576501710e-01
1.650000000000000000e+02,1.244067460982713698e+02,1.108379908454659502e+00
1.670000000000000000e+02,1.230549643904727333e+02,-8.265744488640660581e-01
1.690000000000000000e+02,1.230096519115089535e+02,-7.133449266985540937e-01
1.740000000000000000e+02,1.248153541599256897e+02,5.896464548094813019e-01
1.750000000000000000e+02,1.259174702210524259e+02,2.594258964003571144e+00
1.770000000000000000e+02,1.254074976368395369e+02,3.293842008433100488e-01
1.810000000000000000e+02,1.241847370115821150e+02,-1.377038591872897344e+00
1.870000000000000000e+02,1.213899376473484182e+02,-7.194666505234595388e-02
1.900000000000000000e+02,1.203335773296622335e+02,3.928541146338889178e-01
1.910000000000000000e+02,1.200269514516026135e+02,9.948401985071345099e-02
1.920000000000000000e+02,1.203916957194461190e+02,1.172583341064521667e+00
1.930000000000000000e+02,1.197259649545005971e+02,-6.285707356969297832e-01
1.960000000000000000e+02,1.204001662718237355e+02,-7.044266495770123981e-01
1.970000000000000000e+02,1.199954910265783354e+02,-2.531182635612138743e+00
1.980000000000000000e+02,1.214998309215269074e+02,4.335820219063404868e-01
2.020000000000000000e+02,1.218619554180517639e+02,-1.686107707406791778e-01
2.030000000000000000e+02,1.212896807419558058e+02,-1.297164549497445085e+00
2.050000000000000000e+02,1.216595744353427619e+02,1.144122992540818728e+00
2.060000000000000000e+02,1.204952667070220969e+02,-6.092806374862836938e-01
2.100000000000000000e+02,1.182048982607242635e+02,-4.868545598107056893e-01
2.110000000000000000e+02,1.175639151988760460e+02,-7.170826858436768481e-01
2.120000000000000000e+02,1.176037206763042064e+02,5.654660570665178687e-01
2.130000000000000000e+02,1.168355193280668658e+02,-4.201822717242301164e-01
2.140000000000000000e+02,1.164199063505340632e+02,-8.141453435207004485e-01
2.150000000000000000e+02,1.167771167105004366e+02,4.128633186193105264e-01
2.220000000000000000e+02,1.177511250524219975e+02,-1.049907266128624839e+00
2.310000000000000000e+02,1.173491299086957440e+02,1.308216117947846424e+00
2.330000000000000000e+02,1.155763008682921367e+02,-1.795283036296364265e-01
2.350000000000000000e+02,1.149234626548132070e+02,8.580075614264514039e-01
2.400000000000000000e+02,1.136990455226318204e+02,1.122058119285513356e-01
2.410000000000000000e+02,1.141396331377519715e+02,7.934989156623971640e-01
2.430000000000000000e+02,1.142940246079781019e+02,-2.729432313652507269e-01
2.440000000000000000e+02,1.154193440088114784e+02,1.649744535697817760e+00
2.450000000000000000e+02,1.149538519949697815e+02,-4.066667511936696289e-01
2.490000000000000000e+02,1.160854144720550778e+02,3.518477835076316840e-01
2.520000000000000000e+02,1.151010705628194870e+02,-7.922171014172590953e-01
2.570000000000000000e+02,1.127173739743704743e+02,-4.002326058801562447e-01
2.630000000000000000e+02,1.115279727952236044e+02,7.145064348871040805e-01
2.640000000000000000e+02,1.109157146912945393e+02,-1.153060032584385608e+00
2.660000000000000000e+02,1.114208812318563275e+02,-1.285367775254874001e+00
2.690000000000000000e+02,1.132850216633325431e+02,5.013935697285316628e-01
2.710000000000000000e+02,1.135861991598462737e+02,-2.567575233355403053e-01
2.740000000000000000e+02,1.139035914137795658e+02,1.392442987115642683e-01
2.750000000000000000e+02,1.137741442634699212e+02,2.862346835356049390e-01
2.760000000000000000e+02,1.139408086628139358e+02,1.456911184728613362e+00
2.790000000000000000e+02,1.119220813679279019e+02,-1.299736951741473079e-01
2.800000000000000000e+02,1.119638070609649958e+02,1.290582585858646159e+00
2.840000000000000000e+02,1.102941769659077949e+02,1.101655520421916945e+00
2.860000000000000000e+02,1.105456129480117085e+02,2.152217125401188813e+00
2.870000000000000000e+02,1.105457494027091343e+02,1.894400473977665422e+00
2.880000000000000000e+02,1.104542124997030896e+02,1.121886805650263108e+00
2.890000000000000000e+02,1.104821443705026951e+02,4.081515013989607810e-01
2.920000000000000000e+02,1.117527933007309286e+02,4.723297664024670439e-01
2.930000000000000000e+02,1.125694782108712815e+02,1.488027134004921814e+00
2.940000000000000000e+02,1.125030707202755877e+02,4.345328779059500213e-01
2.960000000000000000e+02,1.128778797647357095e+02,2.689388052943564866e-01
2.970000000000000000e+02,1.129905029955978222e+02,4.228334035012650816e-01
2.980000000000000000e+02,1.130309462131922658e+02,7.036125135840027855e-01
2.990000000000000000e+02,1.123549544582441939e+02,-5.079017552083190390e-01
3.000000000000000000e+02,1.121406326297390024e+02,-2.963514454471631310e-01
3.030000000000000000e+02,1.109363968538835650e+02,-1.759272492831358281e-02
3.040000000000000000e+02,1.100129590014347514e+02,-1.129240042379818787e+00
3.060000000000000000e+02,1.091886229966253268e+02,-1.129461775229017473e+00
3.110000000000000000e+02,1.090358480278265318e+02,-8.709740532923310186e-01
3.120000000000000000e+02,1.089757491509562328e+02,-1.775067493841932409e+00
3.130000000000000000e+02,1.106845119303979743e+02,1.525368398459239661e+00
3.160000000000000000e+02,1.111919964412345507e+02,-7.050893175556538495e-01
3.170000000000000000e+02,1.118763816544061314e+02,-8.616410980160149613e-02
3.230000000000000000e+02,1.125114751406090647e+02,1.184976514424169623e-03
3.240000000000000000e+02,1.119499102908672938e+02,-6.743918292261485981e-01
3.260000000000000000e+02,1.113484596828546671e+02,-2.028600868096801513e-01
3.300000000000000000e+02,1.101574370627631083e+02,6.823874309624240464e-01
3.310000000000000000e+02,1.089194830846386424e+02,-1.904219396816806631e+00
3.330000000000000000e+02,1.096995047977798805e+02,1.663284733845026564e-01
3.370000000000000000e+02,1.114082750558466017e+02,1.220579221760447419e+00
3.400000000000000000e+02,1.126648121347875247e+02,5.193113888844188564e-01
3.420000000000000000e+02,1.131272683640351175e+02,-4.189285360434117367e-01
3.430000000000000000e+02,1.135178340754305140e+02,-1.437649984246943402e-01
3.470000000000000000e+02,1.139596259857525666e+02,1.112982490988130069e+00
3.500000000000000000e+02,1.128306870997600697e+02,8.505894925521633176e-01
3.530000000000000000e+02,1.112573956534331074e+02,-3.910360549936153229e-01
3.550000000000000000e+02,1.109999044310622907e+02,-1.723538191246917761e-01
3.580000000000000000e+02,1.117334288971021863e+02,7.097807883414388730e-01
3.620000000000000000e+02,1.129241230660236397e+02,-1.046860094427317422e+00
3.630000000000000000e+02,1.143599128046746074e+02,1.145279062583750118e+00
3.640000000000000000e+02,1.142453563983247449e+02,-4.633392550460656567e-01
3.670000000000000000e+02,1.157815031899656901e+02,5.687082368634794882e-01
3.700000000000000000e+02,1.165075619079870819e+02,2.139211959209543767e+00
3.720000000000000000e+02,1.158943964648814813e+02,1.782156621027638277e+00
3.730000000000000000e+02,1.149749724332782961e+02,3.212392727423220018e-01
3.740000000000000000e+02,1.151545504780309130e+02,1.674414301035390240e+00
3.750000000000000000e+02,1.147016930051077139e+02,1.430666444054029318e+00
3.780000000000000000e+02,1.137705458042370026e+02,8.961663264989515598e-01
3.790000000000000000e+02,1.130510914785559464e+02,-8.007773821077632803e-01
3.820000000000000000e+02,1.140209748345852319e+02,7.600234940849234788e-02
3.830000000000000000e+02,1.147280989746169411e+02,7.639215609367102644e-01
3.850000000000000000e+02,1.154293142759624970e+02,-1.887545231109941657e-01
3.860000000000000000e+02,1.162164601951472633e+02,3.019462495759608900e-01
3.960000000000000000e+02,1.172737481516018931e+02,-1.471280574966399524e+00
4.000000000000000000e+02,1.167077189682841123e+02,2.483360084659820000e-01
4.010000000000000000e+02,1.162766107074325532e+02,-3.520985383874034591e-01
4.040000000000000000e+02,1.164286431167824389e+02,-2.022236568674721791e-01
4.050000000000000000e+02,1.161317609504865800e+02,-1.636393359673318892e+00
4.060000000000000000e+02,1.170758560124891261e+02,-2.525059374812360091e-01
4.120000000000000000e+02,1.206418485199001225e+02,2.461903921647621563e-01
4.180000000000000000e+02,1.216569279556523639e+02,3.844408717102202888e-01
4.200000000000000000e+02,1.216286055025868933e+02,1.588636515531553384e+00
4.210000000000000000e+02,1.203284703365036989e+02,-8.558576516056510819e-01
4.240000000000000000e+02,1.198603643217963395e+02,9.914787976376544798e-02
4.250000000000000000e+02,1.191123547664991662e+02,-1.410537491824506162e+00
4.310000000000000000e+02,1.209503487404657847e+02,-6.882931608407746316e-01
4.330000000000000000e+02,1.226828013819448842e+02,6.552314664026916979e-01
4.340000000000000000e+02,1.233199900300655258e+02,7.292146924618675419e-01
4.350000000000000000e+02,1.240081368008956701e+02,1.023031329279941337e+00
4.360000000000000000e+02,1.246916192211685797e+02,1.472875868414557976e+00
4.390000000000000000e+02,1.248780739362892120e+02,-2.812668979738040531e-01
4.410000000000000000e+02,1.248513842454542839e+02,-3.136779746454097517e-01
4.420000000000000000e+02,1.246349327596673078e+02,-4.296113047851547462e-01
4.430000000000000000e+02,1.246903051590740859e+02,3.389994142107757846e-01
4.440000000000000000e+02,1.245165347356684578e+02,6.705214963155884389e-01
4.470000000000000000e+02,1.228840666475432641e+02,-1.099264469836811253e+00
4.500000000000000000e+02,1.229792756941967014e+02,-9.110448045156047114e-02
4.510000000000000000e+02,1.234362152705446078e+02,7.316909339947560431e-01
4.520000000000000000e+02,1.233828953164675255e+02,-3.002922166808974502e-02
4.530000000000000000e+02,1.239383427995423688e+02,4.413914105022090917e-01
4.590000000000000000e+02,1.271390977467223991e+02,1.228602004240132439e-01
4.600000000000000000e+02,1.278063369687482833e+02,6.423417663988874038e-01
4.640000000000000000e+02,1.281671473814452042e+02,-2.235642472375351242e-01
4.650000000000000000e+02,1.286661001458878673e+02,1.329811946827228253e+00
4.680000000000000000e+02,1.268564708094671687e+02,-1.081591770550549336e+00
4.690000000000000000e+02,1.271251302660968889e+02,4.525435409684543386e-01
4.700000000000000000e+02,1.262387704290099180e+02,-9.571036630512769205e-01
4.710000000000000000e+02,1.256698009596810408e+02,-1.708021092005987951e+00
4.720000000000000000e+02,1.259248323768665898e+02,-6.025374378435482958e-01
4.740000000000000000e+02,1.270196749254967727e+02,2.260525808345900778e+00
4.770000000000000000e+02,1.268565692499249593e+02,-2.050558992505993328e-01
4.800000000000000000e+02,1.281540861873041877e+02,-9.595455237445024155e-01
4.840000000000000000e+02,1.309694986287871643e+02,1.042294935159653102e+00
4.850000000000000000e+02,1.307669167934202790e+02,-1.887599239911693094e-01
4.870000000000000000e+02,1.306044435993703416e+02,-1.120025855810169890e+00
4.880000000000000000e+02,1.313653598553253232e+02,9.817970831453285419e-01
4.920000000000000000e+02,1.302540470584528975e+02,1.140670003105072494e+00
4.930000000000000000e+02,1.286128448019737220e+02,-2.042000736720905429e+00
4.950000000000000000e+02,1.291095949810851948e+02,7.057546620516844671e-01
4.970000000000000000e+02,1.290596104648199116e+02,1.200383796759104005e+00
5.000000000000000000e+02,1.289278203911905507e+02,-4.221932365740083681e-01
5.010000000000000000e+02,1.295139319118875392e+02,5.775165690682602937e-02
5.020000000000000000e+02,1.298660118407509287e+02,-2.494037271713416826e-01
5.030000000000000000e+02,1.307302184660515820e+02,5.907235118469112978e-01
5.040000000000000000e+02,1.311077529543194373e+02,1.597617198929915661e-01
5.050000000000000000e+02,1.308962679287760693e+02,-1.715426647450104758e+00
5.060000000000000000e+02,1.325435823074719224e+02,1.165720213903284286e+00
5.110000000000000000e+02,1.327773085774423123e+02,-7.421804309773131214e-01
5.130000000000000000e+02,1.325768973555271089e+02,-1.885112852452802967e-01
5.140000000000000000e+02,1.317847840682739502e+02,-1.316137571662764127e+00
5.150000000000000000e+02,1.323196018382679995e+02,1.000034133296104910e+00
5.160000000000000000e+02,1.313213778316253979e+02,-4.697388549511687938e-01
5.180000000000000000e+02,1.309160534018135991e+02,3.801726688855989744e-01
5.230000000000000000e+02,1.305685684330357788e+02,1.863203511403878354e-01
5.240000000000000000e+02,1.308517146388461470e+02,1.588032357220366120e-01
5.320000000000000000e+02,1.341171540465474266e+02,-6.513800283520149170e-02
5.330000000000000000e+02,1.343548109370255759e+02,2.306830013702058924e-01
5.360000000000000000e+02,1.341826359368114936e+02,7.566354425064699685e-01
5.410000000000000000e+02,1.315179364430383657e+02,-7.379467706026712204e-01
5.430000000000000000e+02,1.303641580832877480e+02,-2.001082027956181175e+00
5.470000000000000000e+02,1.309494777837705044e+02,-5.704879942254685865e-01
5.490000000000000000e+02,1.318333733594319597e+02,-2.304310962357554449e-02
5.510000000000000000e+02,1.332993371742801969e+02,1.396492571884538236e+00
5.530000000000000000e+02,1.333106545509187981e+02,-7.780909776015029200e-01
5.560000000000000000e+02,1.340186284513141572e+02,-9.233944468184116516e-01
5.610000000000000000e+02,1.334776960449322019e+02,3.174221155445576259e-01
5.630000000000000000e+02,1.327494545253084084e+02,9.135557235474239812e-01
5.640000000000000000e+02,1.326453633997869872e+02,1.876787916920974464e+00
5.670000000000000000e+02,1.310121345377562534e+02,5.895027786753683774e-01
5.680000000000000000e+02,1.300328218093380030e+02,-1.418664895123809222e+00
5.690000000000000000e+02,1.304530335269989791e+02,-2.311272282951377099e-01
5.720000000000000000e+02,1.306537515416550548e+02,-1.059017996397721095e+00
5.730000000000000000e+02,1.312802945486423880e+02,-3.875584066007444761e-01
5.740000000000000000e+02,1.317719842105758801e+02,-1.730044605169941130e-01
5.760000000000000000e+02,1.322049006652044909e+02,-1.157602272180034086e+00
5.780000000000000000e+02,1.333496761298770537e+02,1.202493264846093424e-01
5.800000000000000000e+02,1.341621812568602934e+02,1.561668468288348155e+00
5.810000000000000000e+02,1.341312868706800714e+02,1.650742217458555983e+00
5.830000000000000000e+02,1.321361970250617901e+02,-2.088412051778897549e+00
5.870000000000000000e+02,1.313682014492657117e+02,8.750048130735836871e-01
5.880000000000000000e+02,1.299740726928073968e+02,-1.311665112500381092e+00
5.910000000000000000e+02,1.290651669809386703e+02,-7.263599304715390170e-01
5.920000000000000000e+02,1.297671153889833136e+02,1.454399174659980920e+00
5.930000000000000000e+02,1.289466895728461964e+02,-4.782741708265772496e-01
6.060000000000000000e+02,1.312108303237577047e+02,-9.961317915376358134e-02
6.080000000000000000e+02,1.307548008166159264e+02,9.100012086703338499e-01
6.140000000000000000e+02,1.276165409328444298e+02,7.564809051560124065e-01
6.160000000000000000e+02,1.275768745238898276e+02,1.738268684817707355e+00
6.180000000000000000e+02,1.266714616541616607e+02,-6.581229915467459168e-01
6.190000000000000000e+02,1.274436695738084921e+02,7.986337371848504230e-01
6.270000000000000000e+02,1.288730672501064021e+02,-5.707965089728026520e-01
6.280000000000000000e+02,1.292964002084314075e+02,7.472177385211972167e-01
6.320000000000000000e+02,1.277075319016103947e+02,6.623905065110553547e-01
6.330000000000000000e+02,1.261172575749964295e+02,-1.861989994043441232e+00
6.340000000000000000e+02,1.262191426215631793e+02,-1.071007770762379269e-01
6.410000000000000000e+02,1.238722622277732199e+02,-9.445286502448596577e-02
6.420000000000000000e+02,1.237410623166741885e+02,-6.894946148315185264e-01
6.440000000000000000e+02,1.241394374782250196e+02,-8.949963696953308068e-01
6.490000000000000000e+02,1.256348043671402337e+02,-6.567126740210861291e-01
6.500000000000000000e+02,1.259521430695043449e+02,-4.883781021981060955e-02
6.510000000000000000e+02,1.257804702951861344e+02,-3.680194919678551058e-01
6.520000000000000000e+02,1.259279855690920158e+02,4.231076380896688360e-01
6.570000000000000000e+02,1.241017397498481500e+02,1.771440491419664642e+00
6.580000000000000000e+02,1.217249541040432348e+02,-2.642145797077239955e+00
6.590000000000000000e+02,1.221769025920738869e+02,-5.118937504764642377e-02
6.610000000000000000e+02,1.218426133350157272e+02,1.532445946522048796e+00
6.620000000000000000e+02,1.207842458968550972e+02,-2.752865715239911637e-01
6.640000000000000000e+02,1.206847588948865848e+02,2.425336718613771425e-01
6.650000000000000000e+02,1.201732535033766283e+02,-1.111447769101868932e+00
6.680000000000000000e+02,1.220941400728967778e+02,2.047073432631813628e+00
6.750000000000000000e+02,1.230127408904809556e+02,1.278666820922073066e+00
6.770000000000000000e+02,1.212599264073412968e+02,-1.706663983125634276e+00
6.780000000000000000e+02,1.213244748258670285e+02,-4.345941360100373796e-01
6.790000000000000000e+02,1.204735066964839234e+02,-1.241115918279257047e+00
6.810000000000000000e+02,1.193153222881034026e+02,-1.146292336447477966e+00
6.820000000000000000e+02,1.191165930962625623e+02,-1.344434386657003266e-01
6.860000000000000000e+02,1.174249168629362856e+02,-7.006636678093023686e-03
6.870000000000000000e+02,1.175295579773277268e+02,6.621921065403468809e-01
6.940000000000000000e+02,1.185329319471115923e+02,-4.696351252530979736e-01
6.960000000000000000e+02,1.187734713277460799e+02,-1.065543748984980832e+00
6.970000000000000000e+02,1.199041462995977128e+02,1.499067578033673964e+00
7.000000000000000000e+02,1.194221249510854932e+02,1.288287171761613559e+00
7.030000000000000000e+02,1.181801403368421717e+02,1.626875379446631298e+00
7.040000000000000000e+02,1.170921683967440146e+02,3.697611480603408829e-01
7.060000000000000000e+02,1.166078453570542308e+02,2.094081009229725066e+00
7.070000000000000000e+02,1.151610228746364868e+02,-2.128464031592211259e-01
7.100000000000000000e+02,1.140429248794816175e+02,-4.944952336029566631e-01
7.130000000000000000e+02,1.142174005448977141e+02,-2.377657110499058479e-01
7.140000000000000000e+02,1.141232569825585870e+02,-1.062632676464122961e+00
7.160000000000000000e+02,1.158644003711671928e+02,1.659370494623723991e+00
7.170000000000000000e+02,1.160346808743561411e+02,1.199459058018793378e+00
7.200000000000000000e+02,1.169343050698637825e+02,1.470105327495811576e+00
7.220000000000000000e+02,1.156376054351006104e+02,-1.900359571412171267e+00
7.230000000000000000e+02,1.160581326476391553e+02,-4.566678410573098423e-01
7.260000000000000000e+02,1.154496228700050153e+02,8.607283887492842567e-01
7.280000000000000000e+02,1.139102129814948086e+02,-2.300705576597574520e-01
7.300000000000000000e+02,1.122998854638659338e+02,-1.508968055683634235e+00
7.310000000000000000e+02,1.129091036249368329e+02,1.183845287282098147e+00
7.330000000000000000e+02,1.115826584250475548e+02,-5.220962145411642830e-01
7.360000000000000000e+02,1.118258131664438366e+02,2.327309239896803161e-01
7.370000000000000000e+02,1.123859645661229649e+02,1.106126711279732389e+00
7.420000000000000000e+02,1.125995263643095399e+02,-2.767328970170501723e+00
7.450000000000000000e+02,1.146293394333747955e+02,9.716867414044314533e-01
7.460000000000000000e+02,1.141255085553749922e+02,-1.698252654146314156e-01
7.470000000000000000e+02,1.141971583557762671e+02,4.345476704816746416e-01
7.480000000000000000e+02,1.141685312885883974e+02,1.078236101847521278e+00
7.530000000000000000e+02,1.112566223274819066e+02,-1.431247995738409717e-01
7.540000000000000000e+02,1.108008132205063845e+02,-9.814227981558389102e-02
7.580000000000000000e+02,1.099382143469087936e+02,8.463551042543682179e-02
7.590000000000000000e+02,1.102916530915115487e+02,7.960778204468936803e-01
7.620000000000000000e+02,1.111785151895018231e+02,9.241398167513236173e-01
7.660000000000000000e+02,1.114605121328716137e+02,-2.394047984692522224e+00
7.680000000000000000e+02,1.131140610431396851e+02,5.708791122494042414e-01
7.740000000000000000e+02,1.125706245268142567e+02,2.390571485072836122e+00
7.790000000000000000e+02,1.095847942413802087e+02,3.315155414265531508e-01
7.800000000000000000e+02,1.099126890906986631e+02,1.680598934353260798e+00
7.820000000000000000e+02,1.098716595048394282e+02,1.714468538807476072e+00
7.850000000000000000e+02,1.098207226099765563e+02,-3.975455467491817996e-01
7.860000000000000000e+02,1.103359892560988413e+02,-1.831780067385546384e-01
7.880000000000000000e+02,1.116734201282154828e+02,8.258359921237622414e-01
7.890000000000000000e+02,1.115229422320165185e+02,-6.469518915499086198e-01
7.900000000000000000e+02,1.115415153325444635e+02,-1.545980220329639332e+00
7.910000000000000000e+02,1.119636669504910884e+02,-1.219292365843706261e+00
7.940000000000000000e+02,1.128787121718586803e+02,5.855573283184380973e-01
7.960000000000000000e+02,1.123892287962938212e+02,5.000345701405444210e-01
7.970000000000000000e+02,1.116912589792443669e+02,-3.355738731327389535e-01
7.980000000000000000e+02,1.109174166975902409e+02,-1.218702259324407899e+00
7.990000000000000000e+02,1.113145063509545025e+02,8.900635266525892542e-01
8.010000000000000000e+02,1.099481180339413982e+02,-4.290834366599705629e-01
8.020000000000000000e+02,1.094086755383415124e+02,-9.533117154085839484e-01
8.030000000000000000e+02,1.090273296933609544e+02,-1.319530003999288548e+00
8.060000000000000000e+02,1.094821283044456237e+02,-2.097773113421705082e-01
8.070000000000000000e+02,1.094539293198801317e+02,-9.030229896216444008e-01
8.090000000000000000e+02,1.105557619701295380e+02,-1.247588611173115897e-01
8.100000000000000000e+02,1.108292616568442668e+02,-6.694142291237434872e-01
8.120000000000000000e+02,1.119675519457559432e+02,-3.714631699266785492e-01
8.160000000000000000e+02,1.141858531685890199e+02,1.845222060274779530e+00
8.170000000000000000e+02,1.138896391064553484e+02,9.519928985830122814e-01
8.180000000000000000e+02,1.137828326494471014e+02,8.378119979575688880e-01
8.200000000000000000e+02,1.132856279960749646e+02,7.138293460960190018e-01
8.240000000000000000e+02,1.116783584916312719e+02,5.186951152067281745e-01
8.270000000000000000e+02,1.109631722406092678e+02,5.765648147849783411e-01
8.300000000000000000e+02,1.107451628224918494e+02,-6.663037013929643537e-01
8.310000000000000000e+02,1.109012301969461589e+02,-1.108058468776505157e+00
8.330000000000000000e+02,1.122561480512883634e+02,-4.864668072827840056e-02
8.340000000000000000e+02,1.123694170198258462e+02,-1.125914235159219956e+00
8.350000000000000000e+02,1.131321213550240827e+02,-6.047528133316870669e-01
8.370000000000000000e+02,1.140610377092122576e+02,-8.027193803533032579e-01
8.380000000000000000e+02,1.145314026570933237e+02,-6.145629939774053252e-01
8.390000000000000000e+02,1.160661959403145715e+02,2.492972217809952262e+00
8.400000000000000000e+02,1.151237133509518316e+02,-2.989377100595739245e-01
8.440000000000000000e+02,1.147453236027803314e+02,-8.492406917872233341e-02
8.450000000000000000e+02,1.142992804359004850e+02,-3.717809998670549287e-01
8.470000000000000000e+02,1.137986519818503126e+02,2.022503551662682142e-01
8.510000000000000000e+02,1.128782210338026744e+02,4.277405403682457002e-02
8.530000000000000000e+02,1.136847078145045629e+02,1.492297342306780683e+00
8.540000000000000000e+02,1.134994637613588822e+02,2.848159984345083884e-01
